Image_Paths,Binary_Paths
/content/Master/train2017/000000520155.jpg,/content/Master/Binary_Masks/000000520155.png
/content/Master/train2017/000000090444.jpg,/content/Master/Binary_Masks/000000090444.png
/content/Master/train2017/000000378070.jpg,/content/Master/Binary_Masks/000000378070.png
/content/Master/train2017/000000459212.jpg,/content/Master/Binary_Masks/000000459212.png
/content/Master/train2017/000000371939.jpg,/content/Master/Binary_Masks/000000371939.png
/content/Master/train2017/000000028194.jpg,/content/Master/Binary_Masks/000000028194.png
/content/Master/train2017/000000402407.jpg,/content/Master/Binary_Masks/000000402407.png
/content/Master/train2017/000000061779.jpg,/content/Master/Binary_Masks/000000061779.png
/content/Master/train2017/000000012864.jpg,/content/Master/Binary_Masks/000000012864.png
/content/Master/train2017/000000424683.jpg,/content/Master/Binary_Masks/000000424683.png
/content/Master/train2017/000000574775.jpg,/content/Master/Binary_Masks/000000574775.png
/content/Master/train2017/000000381403.jpg,/content/Master/Binary_Masks/000000381403.png
/content/Master/train2017/000000350663.jpg,/content/Master/Binary_Masks/000000350663.png
/content/Master/train2017/000000498179.jpg,/content/Master/Binary_Masks/000000498179.png
/content/Master/train2017/000000397163.jpg,/content/Master/Binary_Masks/000000397163.png
/content/Master/train2017/000000095161.jpg,/content/Master/Binary_Masks/000000095161.png
/content/Master/train2017/000000218099.jpg,/content/Master/Binary_Masks/000000218099.png
/content/Master/train2017/000000167559.jpg,/content/Master/Binary_Masks/000000167559.png
/content/Master/train2017/000000496680.jpg,/content/Master/Binary_Masks/000000496680.png
/content/Master/train2017/000000032674.jpg,/content/Master/Binary_Masks/000000032674.png
/content/Master/train2017/000000389188.jpg,/content/Master/Binary_Masks/000000389188.png
/content/Master/train2017/000000051563.jpg,/content/Master/Binary_Masks/000000051563.png
/content/Master/train2017/000000500954.jpg,/content/Master/Binary_Masks/000000500954.png
/content/Master/train2017/000000189361.jpg,/content/Master/Binary_Masks/000000189361.png
/content/Master/train2017/000000022123.jpg,/content/Master/Binary_Masks/000000022123.png
/content/Master/train2017/000000065899.jpg,/content/Master/Binary_Masks/000000065899.png
/content/Master/train2017/000000410494.jpg,/content/Master/Binary_Masks/000000410494.png
/content/Master/train2017/000000110423.jpg,/content/Master/Binary_Masks/000000110423.png
/content/Master/train2017/000000549943.jpg,/content/Master/Binary_Masks/000000549943.png
/content/Master/train2017/000000167245.jpg,/content/Master/Binary_Masks/000000167245.png
/content/Master/train2017/000000526204.jpg,/content/Master/Binary_Masks/000000526204.png
/content/Master/train2017/000000048747.jpg,/content/Master/Binary_Masks/000000048747.png
/content/Master/train2017/000000401194.jpg,/content/Master/Binary_Masks/000000401194.png
/content/Master/train2017/000000289766.jpg,/content/Master/Binary_Masks/000000289766.png
/content/Master/train2017/000000210010.jpg,/content/Master/Binary_Masks/000000210010.png
/content/Master/train2017/000000313459.jpg,/content/Master/Binary_Masks/000000313459.png
/content/Master/train2017/000000540864.jpg,/content/Master/Binary_Masks/000000540864.png
/content/Master/train2017/000000498588.jpg,/content/Master/Binary_Masks/000000498588.png
/content/Master/train2017/000000559685.jpg,/content/Master/Binary_Masks/000000559685.png
/content/Master/train2017/000000545353.jpg,/content/Master/Binary_Masks/000000545353.png
/content/Master/train2017/000000190914.jpg,/content/Master/Binary_Masks/000000190914.png
/content/Master/train2017/000000146389.jpg,/content/Master/Binary_Masks/000000146389.png
/content/Master/train2017/000000280464.jpg,/content/Master/Binary_Masks/000000280464.png
/content/Master/train2017/000000462238.jpg,/content/Master/Binary_Masks/000000462238.png
/content/Master/train2017/000000063144.jpg,/content/Master/Binary_Masks/000000063144.png
/content/Master/train2017/000000064933.jpg,/content/Master/Binary_Masks/000000064933.png
/content/Master/train2017/000000317102.jpg,/content/Master/Binary_Masks/000000317102.png
/content/Master/train2017/000000548390.jpg,/content/Master/Binary_Masks/000000548390.png
/content/Master/train2017/000000385669.jpg,/content/Master/Binary_Masks/000000385669.png
/content/Master/train2017/000000117849.jpg,/content/Master/Binary_Masks/000000117849.png
/content/Master/train2017/000000041449.jpg,/content/Master/Binary_Masks/000000041449.png
/content/Master/train2017/000000228832.jpg,/content/Master/Binary_Masks/000000228832.png
/content/Master/train2017/000000506802.jpg,/content/Master/Binary_Masks/000000506802.png
/content/Master/train2017/000000499027.jpg,/content/Master/Binary_Masks/000000499027.png
/content/Master/train2017/000000292287.jpg,/content/Master/Binary_Masks/000000292287.png
/content/Master/train2017/000000365587.jpg,/content/Master/Binary_Masks/000000365587.png
/content/Master/train2017/000000020175.jpg,/content/Master/Binary_Masks/000000020175.png
/content/Master/train2017/000000581827.jpg,/content/Master/Binary_Masks/000000581827.png
/content/Master/train2017/000000087101.jpg,/content/Master/Binary_Masks/000000087101.png
/content/Master/train2017/000000439071.jpg,/content/Master/Binary_Masks/000000439071.png
/content/Master/train2017/000000237222.jpg,/content/Master/Binary_Masks/000000237222.png
/content/Master/train2017/000000563009.jpg,/content/Master/Binary_Masks/000000563009.png
/content/Master/train2017/000000007988.jpg,/content/Master/Binary_Masks/000000007988.png
/content/Master/train2017/000000441325.jpg,/content/Master/Binary_Masks/000000441325.png
/content/Master/train2017/000000563592.jpg,/content/Master/Binary_Masks/000000563592.png
/content/Master/train2017/000000103855.jpg,/content/Master/Binary_Masks/000000103855.png
/content/Master/train2017/000000248809.jpg,/content/Master/Binary_Masks/000000248809.png
/content/Master/train2017/000000431574.jpg,/content/Master/Binary_Masks/000000431574.png
/content/Master/train2017/000000214460.jpg,/content/Master/Binary_Masks/000000214460.png
/content/Master/train2017/000000468159.jpg,/content/Master/Binary_Masks/000000468159.png
/content/Master/train2017/000000437240.jpg,/content/Master/Binary_Masks/000000437240.png
/content/Master/train2017/000000081003.jpg,/content/Master/Binary_Masks/000000081003.png
/content/Master/train2017/000000548962.jpg,/content/Master/Binary_Masks/000000548962.png
/content/Master/train2017/000000436538.jpg,/content/Master/Binary_Masks/000000436538.png
/content/Master/train2017/000000552672.jpg,/content/Master/Binary_Masks/000000552672.png
/content/Master/train2017/000000443075.jpg,/content/Master/Binary_Masks/000000443075.png
/content/Master/train2017/000000024038.jpg,/content/Master/Binary_Masks/000000024038.png
/content/Master/train2017/000000416165.jpg,/content/Master/Binary_Masks/000000416165.png
/content/Master/train2017/000000177925.jpg,/content/Master/Binary_Masks/000000177925.png
/content/Master/train2017/000000039064.jpg,/content/Master/Binary_Masks/000000039064.png
/content/Master/train2017/000000371143.jpg,/content/Master/Binary_Masks/000000371143.png
/content/Master/train2017/000000106994.jpg,/content/Master/Binary_Masks/000000106994.png
/content/Master/train2017/000000243234.jpg,/content/Master/Binary_Masks/000000243234.png
/content/Master/train2017/000000008553.jpg,/content/Master/Binary_Masks/000000008553.png
/content/Master/train2017/000000485106.jpg,/content/Master/Binary_Masks/000000485106.png
/content/Master/train2017/000000429960.jpg,/content/Master/Binary_Masks/000000429960.png
/content/Master/train2017/000000494940.jpg,/content/Master/Binary_Masks/000000494940.png
/content/Master/train2017/000000022071.jpg,/content/Master/Binary_Masks/000000022071.png
/content/Master/train2017/000000098752.jpg,/content/Master/Binary_Masks/000000098752.png
/content/Master/train2017/000000562222.jpg,/content/Master/Binary_Masks/000000562222.png
/content/Master/train2017/000000352088.jpg,/content/Master/Binary_Masks/000000352088.png
/content/Master/train2017/000000225989.jpg,/content/Master/Binary_Masks/000000225989.png
/content/Master/train2017/000000579191.jpg,/content/Master/Binary_Masks/000000579191.png
/content/Master/train2017/000000424991.jpg,/content/Master/Binary_Masks/000000424991.png
/content/Master/train2017/000000193299.jpg,/content/Master/Binary_Masks/000000193299.png
/content/Master/train2017/000000017365.jpg,/content/Master/Binary_Masks/000000017365.png
/content/Master/train2017/000000542576.jpg,/content/Master/Binary_Masks/000000542576.png
/content/Master/train2017/000000426370.jpg,/content/Master/Binary_Masks/000000426370.png
/content/Master/train2017/000000104943.jpg,/content/Master/Binary_Masks/000000104943.png
/content/Master/train2017/000000251789.jpg,/content/Master/Binary_Masks/000000251789.png
/content/Master/train2017/000000143992.jpg,/content/Master/Binary_Masks/000000143992.png
/content/Master/train2017/000000172930.jpg,/content/Master/Binary_Masks/000000172930.png
/content/Master/train2017/000000131534.jpg,/content/Master/Binary_Masks/000000131534.png
/content/Master/train2017/000000049904.jpg,/content/Master/Binary_Masks/000000049904.png
/content/Master/train2017/000000565227.jpg,/content/Master/Binary_Masks/000000565227.png
/content/Master/train2017/000000458738.jpg,/content/Master/Binary_Masks/000000458738.png
/content/Master/train2017/000000016964.jpg,/content/Master/Binary_Masks/000000016964.png
/content/Master/train2017/000000095227.jpg,/content/Master/Binary_Masks/000000095227.png
/content/Master/train2017/000000326527.jpg,/content/Master/Binary_Masks/000000326527.png
/content/Master/train2017/000000019663.jpg,/content/Master/Binary_Masks/000000019663.png
/content/Master/train2017/000000297200.jpg,/content/Master/Binary_Masks/000000297200.png
/content/Master/train2017/000000095111.jpg,/content/Master/Binary_Masks/000000095111.png
/content/Master/train2017/000000510859.jpg,/content/Master/Binary_Masks/000000510859.png
/content/Master/train2017/000000294933.jpg,/content/Master/Binary_Masks/000000294933.png
/content/Master/train2017/000000490851.jpg,/content/Master/Binary_Masks/000000490851.png
/content/Master/train2017/000000314708.jpg,/content/Master/Binary_Masks/000000314708.png
/content/Master/train2017/000000088860.jpg,/content/Master/Binary_Masks/000000088860.png
/content/Master/train2017/000000201252.jpg,/content/Master/Binary_Masks/000000201252.png
/content/Master/train2017/000000051800.jpg,/content/Master/Binary_Masks/000000051800.png
/content/Master/train2017/000000396136.jpg,/content/Master/Binary_Masks/000000396136.png
/content/Master/train2017/000000359387.jpg,/content/Master/Binary_Masks/000000359387.png
/content/Master/train2017/000000520703.jpg,/content/Master/Binary_Masks/000000520703.png
/content/Master/train2017/000000552217.jpg,/content/Master/Binary_Masks/000000552217.png
/content/Master/train2017/000000241491.jpg,/content/Master/Binary_Masks/000000241491.png
/content/Master/train2017/000000555686.jpg,/content/Master/Binary_Masks/000000555686.png
/content/Master/train2017/000000381433.jpg,/content/Master/Binary_Masks/000000381433.png
/content/Master/train2017/000000538435.jpg,/content/Master/Binary_Masks/000000538435.png
/content/Master/train2017/000000180935.jpg,/content/Master/Binary_Masks/000000180935.png
/content/Master/train2017/000000126044.jpg,/content/Master/Binary_Masks/000000126044.png
/content/Master/train2017/000000463355.jpg,/content/Master/Binary_Masks/000000463355.png
/content/Master/train2017/000000106375.jpg,/content/Master/Binary_Masks/000000106375.png
/content/Master/train2017/000000512302.jpg,/content/Master/Binary_Masks/000000512302.png
/content/Master/train2017/000000224670.jpg,/content/Master/Binary_Masks/000000224670.png
/content/Master/train2017/000000522935.jpg,/content/Master/Binary_Masks/000000522935.png
/content/Master/train2017/000000214782.jpg,/content/Master/Binary_Masks/000000214782.png
/content/Master/train2017/000000469635.jpg,/content/Master/Binary_Masks/000000469635.png
/content/Master/train2017/000000152405.jpg,/content/Master/Binary_Masks/000000152405.png
/content/Master/train2017/000000358970.jpg,/content/Master/Binary_Masks/000000358970.png
/content/Master/train2017/000000573165.jpg,/content/Master/Binary_Masks/000000573165.png
/content/Master/train2017/000000416338.jpg,/content/Master/Binary_Masks/000000416338.png
/content/Master/train2017/000000153466.jpg,/content/Master/Binary_Masks/000000153466.png
/content/Master/train2017/000000511742.jpg,/content/Master/Binary_Masks/000000511742.png
/content/Master/train2017/000000204431.jpg,/content/Master/Binary_Masks/000000204431.png
/content/Master/train2017/000000175737.jpg,/content/Master/Binary_Masks/000000175737.png
/content/Master/train2017/000000447849.jpg,/content/Master/Binary_Masks/000000447849.png
/content/Master/train2017/000000137992.jpg,/content/Master/Binary_Masks/000000137992.png
/content/Master/train2017/000000083176.jpg,/content/Master/Binary_Masks/000000083176.png
/content/Master/train2017/000000230708.jpg,/content/Master/Binary_Masks/000000230708.png
/content/Master/train2017/000000396821.jpg,/content/Master/Binary_Masks/000000396821.png
/content/Master/train2017/000000357059.jpg,/content/Master/Binary_Masks/000000357059.png
/content/Master/train2017/000000395363.jpg,/content/Master/Binary_Masks/000000395363.png
/content/Master/train2017/000000223461.jpg,/content/Master/Binary_Masks/000000223461.png
/content/Master/train2017/000000078737.jpg,/content/Master/Binary_Masks/000000078737.png
/content/Master/train2017/000000534848.jpg,/content/Master/Binary_Masks/000000534848.png
/content/Master/train2017/000000361659.jpg,/content/Master/Binary_Masks/000000361659.png
/content/Master/train2017/000000063421.jpg,/content/Master/Binary_Masks/000000063421.png
/content/Master/train2017/000000197368.jpg,/content/Master/Binary_Masks/000000197368.png
/content/Master/train2017/000000136331.jpg,/content/Master/Binary_Masks/000000136331.png
/content/Master/train2017/000000236671.jpg,/content/Master/Binary_Masks/000000236671.png
/content/Master/train2017/000000248942.jpg,/content/Master/Binary_Masks/000000248942.png
/content/Master/train2017/000000201207.jpg,/content/Master/Binary_Masks/000000201207.png
/content/Master/train2017/000000563257.jpg,/content/Master/Binary_Masks/000000563257.png
/content/Master/train2017/000000018780.jpg,/content/Master/Binary_Masks/000000018780.png
/content/Master/train2017/000000247706.jpg,/content/Master/Binary_Masks/000000247706.png
/content/Master/train2017/000000469853.jpg,/content/Master/Binary_Masks/000000469853.png
/content/Master/train2017/000000425269.jpg,/content/Master/Binary_Masks/000000425269.png
/content/Master/train2017/000000016773.jpg,/content/Master/Binary_Masks/000000016773.png
/content/Master/train2017/000000202799.jpg,/content/Master/Binary_Masks/000000202799.png
/content/Master/train2017/000000455875.jpg,/content/Master/Binary_Masks/000000455875.png
/content/Master/train2017/000000268129.jpg,/content/Master/Binary_Masks/000000268129.png
/content/Master/train2017/000000409628.jpg,/content/Master/Binary_Masks/000000409628.png
/content/Master/train2017/000000072238.jpg,/content/Master/Binary_Masks/000000072238.png
/content/Master/train2017/000000320117.jpg,/content/Master/Binary_Masks/000000320117.png
/content/Master/train2017/000000208088.jpg,/content/Master/Binary_Masks/000000208088.png
/content/Master/train2017/000000009801.jpg,/content/Master/Binary_Masks/000000009801.png
/content/Master/train2017/000000315094.jpg,/content/Master/Binary_Masks/000000315094.png
/content/Master/train2017/000000293853.jpg,/content/Master/Binary_Masks/000000293853.png
/content/Master/train2017/000000303543.jpg,/content/Master/Binary_Masks/000000303543.png
/content/Master/train2017/000000064635.jpg,/content/Master/Binary_Masks/000000064635.png
/content/Master/train2017/000000058987.jpg,/content/Master/Binary_Masks/000000058987.png
/content/Master/train2017/000000191847.jpg,/content/Master/Binary_Masks/000000191847.png
/content/Master/train2017/000000379294.jpg,/content/Master/Binary_Masks/000000379294.png
/content/Master/train2017/000000392027.jpg,/content/Master/Binary_Masks/000000392027.png
/content/Master/train2017/000000069458.jpg,/content/Master/Binary_Masks/000000069458.png
/content/Master/train2017/000000454923.jpg,/content/Master/Binary_Masks/000000454923.png
/content/Master/train2017/000000466544.jpg,/content/Master/Binary_Masks/000000466544.png
/content/Master/train2017/000000259056.jpg,/content/Master/Binary_Masks/000000259056.png
/content/Master/train2017/000000446234.jpg,/content/Master/Binary_Masks/000000446234.png
/content/Master/train2017/000000509292.jpg,/content/Master/Binary_Masks/000000509292.png
/content/Master/train2017/000000170706.jpg,/content/Master/Binary_Masks/000000170706.png
/content/Master/train2017/000000541859.jpg,/content/Master/Binary_Masks/000000541859.png
/content/Master/train2017/000000521071.jpg,/content/Master/Binary_Masks/000000521071.png
/content/Master/train2017/000000387356.jpg,/content/Master/Binary_Masks/000000387356.png
/content/Master/train2017/000000568369.jpg,/content/Master/Binary_Masks/000000568369.png
/content/Master/train2017/000000314194.jpg,/content/Master/Binary_Masks/000000314194.png
/content/Master/train2017/000000248823.jpg,/content/Master/Binary_Masks/000000248823.png
/content/Master/train2017/000000457781.jpg,/content/Master/Binary_Masks/000000457781.png
/content/Master/train2017/000000529277.jpg,/content/Master/Binary_Masks/000000529277.png
/content/Master/train2017/000000306972.jpg,/content/Master/Binary_Masks/000000306972.png
/content/Master/train2017/000000104234.jpg,/content/Master/Binary_Masks/000000104234.png
/content/Master/train2017/000000537543.jpg,/content/Master/Binary_Masks/000000537543.png
/content/Master/train2017/000000371555.jpg,/content/Master/Binary_Masks/000000371555.png
/content/Master/train2017/000000179511.jpg,/content/Master/Binary_Masks/000000179511.png
/content/Master/train2017/000000139072.jpg,/content/Master/Binary_Masks/000000139072.png
/content/Master/train2017/000000294716.jpg,/content/Master/Binary_Masks/000000294716.png
/content/Master/train2017/000000025847.jpg,/content/Master/Binary_Masks/000000025847.png
/content/Master/train2017/000000006004.jpg,/content/Master/Binary_Masks/000000006004.png
/content/Master/train2017/000000107678.jpg,/content/Master/Binary_Masks/000000107678.png
/content/Master/train2017/000000202609.jpg,/content/Master/Binary_Masks/000000202609.png
/content/Master/train2017/000000433397.jpg,/content/Master/Binary_Masks/000000433397.png
/content/Master/train2017/000000111806.jpg,/content/Master/Binary_Masks/000000111806.png
/content/Master/train2017/000000070490.jpg,/content/Master/Binary_Masks/000000070490.png
/content/Master/train2017/000000006744.jpg,/content/Master/Binary_Masks/000000006744.png
/content/Master/train2017/000000246491.jpg,/content/Master/Binary_Masks/000000246491.png
/content/Master/train2017/000000246366.jpg,/content/Master/Binary_Masks/000000246366.png
/content/Master/train2017/000000158757.jpg,/content/Master/Binary_Masks/000000158757.png
/content/Master/train2017/000000145452.jpg,/content/Master/Binary_Masks/000000145452.png
/content/Master/train2017/000000038693.jpg,/content/Master/Binary_Masks/000000038693.png
/content/Master/train2017/000000021531.jpg,/content/Master/Binary_Masks/000000021531.png
/content/Master/train2017/000000051079.jpg,/content/Master/Binary_Masks/000000051079.png
/content/Master/train2017/000000457204.jpg,/content/Master/Binary_Masks/000000457204.png
/content/Master/train2017/000000045084.jpg,/content/Master/Binary_Masks/000000045084.png
/content/Master/train2017/000000466890.jpg,/content/Master/Binary_Masks/000000466890.png
/content/Master/train2017/000000553314.jpg,/content/Master/Binary_Masks/000000553314.png
/content/Master/train2017/000000488440.jpg,/content/Master/Binary_Masks/000000488440.png
/content/Master/train2017/000000038753.jpg,/content/Master/Binary_Masks/000000038753.png
/content/Master/train2017/000000155941.jpg,/content/Master/Binary_Masks/000000155941.png
/content/Master/train2017/000000155302.jpg,/content/Master/Binary_Masks/000000155302.png
/content/Master/train2017/000000395567.jpg,/content/Master/Binary_Masks/000000395567.png
/content/Master/train2017/000000074975.jpg,/content/Master/Binary_Masks/000000074975.png
/content/Master/train2017/000000488151.jpg,/content/Master/Binary_Masks/000000488151.png
/content/Master/train2017/000000183244.jpg,/content/Master/Binary_Masks/000000183244.png
/content/Master/train2017/000000504257.jpg,/content/Master/Binary_Masks/000000504257.png
/content/Master/train2017/000000450748.jpg,/content/Master/Binary_Masks/000000450748.png
/content/Master/train2017/000000147520.jpg,/content/Master/Binary_Masks/000000147520.png
/content/Master/train2017/000000251974.jpg,/content/Master/Binary_Masks/000000251974.png
/content/Master/train2017/000000479141.jpg,/content/Master/Binary_Masks/000000479141.png
/content/Master/train2017/000000052870.jpg,/content/Master/Binary_Masks/000000052870.png
/content/Master/train2017/000000140843.jpg,/content/Master/Binary_Masks/000000140843.png
/content/Master/train2017/000000446899.jpg,/content/Master/Binary_Masks/000000446899.png
/content/Master/train2017/000000343243.jpg,/content/Master/Binary_Masks/000000343243.png
/content/Master/train2017/000000440455.jpg,/content/Master/Binary_Masks/000000440455.png
/content/Master/train2017/000000512787.jpg,/content/Master/Binary_Masks/000000512787.png
/content/Master/train2017/000000380636.jpg,/content/Master/Binary_Masks/000000380636.png
/content/Master/train2017/000000335839.jpg,/content/Master/Binary_Masks/000000335839.png
/content/Master/train2017/000000497343.jpg,/content/Master/Binary_Masks/000000497343.png
/content/Master/train2017/000000349958.jpg,/content/Master/Binary_Masks/000000349958.png
/content/Master/train2017/000000248651.jpg,/content/Master/Binary_Masks/000000248651.png
/content/Master/train2017/000000227031.jpg,/content/Master/Binary_Masks/000000227031.png
/content/Master/train2017/000000474215.jpg,/content/Master/Binary_Masks/000000474215.png
/content/Master/train2017/000000303429.jpg,/content/Master/Binary_Masks/000000303429.png
/content/Master/train2017/000000102175.jpg,/content/Master/Binary_Masks/000000102175.png
/content/Master/train2017/000000009274.jpg,/content/Master/Binary_Masks/000000009274.png
/content/Master/train2017/000000218026.jpg,/content/Master/Binary_Masks/000000218026.png
/content/Master/train2017/000000122945.jpg,/content/Master/Binary_Masks/000000122945.png
/content/Master/train2017/000000501999.jpg,/content/Master/Binary_Masks/000000501999.png
/content/Master/train2017/000000095789.jpg,/content/Master/Binary_Masks/000000095789.png
/content/Master/train2017/000000575174.jpg,/content/Master/Binary_Masks/000000575174.png
/content/Master/train2017/000000178410.jpg,/content/Master/Binary_Masks/000000178410.png
/content/Master/train2017/000000359399.jpg,/content/Master/Binary_Masks/000000359399.png
/content/Master/train2017/000000098013.jpg,/content/Master/Binary_Masks/000000098013.png
/content/Master/train2017/000000204888.jpg,/content/Master/Binary_Masks/000000204888.png
/content/Master/train2017/000000478331.jpg,/content/Master/Binary_Masks/000000478331.png
/content/Master/train2017/000000143263.jpg,/content/Master/Binary_Masks/000000143263.png
/content/Master/train2017/000000448958.jpg,/content/Master/Binary_Masks/000000448958.png
/content/Master/train2017/000000457800.jpg,/content/Master/Binary_Masks/000000457800.png
/content/Master/train2017/000000015354.jpg,/content/Master/Binary_Masks/000000015354.png
/content/Master/train2017/000000288737.jpg,/content/Master/Binary_Masks/000000288737.png
/content/Master/train2017/000000275211.jpg,/content/Master/Binary_Masks/000000275211.png
/content/Master/train2017/000000146742.jpg,/content/Master/Binary_Masks/000000146742.png
/content/Master/train2017/000000329730.jpg,/content/Master/Binary_Masks/000000329730.png
/content/Master/train2017/000000092462.jpg,/content/Master/Binary_Masks/000000092462.png
/content/Master/train2017/000000199516.jpg,/content/Master/Binary_Masks/000000199516.png
/content/Master/train2017/000000360857.jpg,/content/Master/Binary_Masks/000000360857.png
/content/Master/train2017/000000196341.jpg,/content/Master/Binary_Masks/000000196341.png
/content/Master/train2017/000000070347.jpg,/content/Master/Binary_Masks/000000070347.png
/content/Master/train2017/000000315620.jpg,/content/Master/Binary_Masks/000000315620.png
/content/Master/train2017/000000039768.jpg,/content/Master/Binary_Masks/000000039768.png
/content/Master/train2017/000000332836.jpg,/content/Master/Binary_Masks/000000332836.png
/content/Master/train2017/000000571750.jpg,/content/Master/Binary_Masks/000000571750.png
/content/Master/train2017/000000207775.jpg,/content/Master/Binary_Masks/000000207775.png
/content/Master/train2017/000000130677.jpg,/content/Master/Binary_Masks/000000130677.png
/content/Master/train2017/000000279632.jpg,/content/Master/Binary_Masks/000000279632.png
/content/Master/train2017/000000513852.jpg,/content/Master/Binary_Masks/000000513852.png
/content/Master/train2017/000000119773.jpg,/content/Master/Binary_Masks/000000119773.png
/content/Master/train2017/000000565777.jpg,/content/Master/Binary_Masks/000000565777.png
/content/Master/train2017/000000012933.jpg,/content/Master/Binary_Masks/000000012933.png
/content/Master/train2017/000000188537.jpg,/content/Master/Binary_Masks/000000188537.png
/content/Master/train2017/000000198075.jpg,/content/Master/Binary_Masks/000000198075.png
/content/Master/train2017/000000106123.jpg,/content/Master/Binary_Masks/000000106123.png
/content/Master/train2017/000000214379.jpg,/content/Master/Binary_Masks/000000214379.png
/content/Master/train2017/000000217546.jpg,/content/Master/Binary_Masks/000000217546.png
/content/Master/train2017/000000217783.jpg,/content/Master/Binary_Masks/000000217783.png
/content/Master/train2017/000000327892.jpg,/content/Master/Binary_Masks/000000327892.png
/content/Master/train2017/000000056065.jpg,/content/Master/Binary_Masks/000000056065.png
/content/Master/train2017/000000486533.jpg,/content/Master/Binary_Masks/000000486533.png
/content/Master/train2017/000000309302.jpg,/content/Master/Binary_Masks/000000309302.png
/content/Master/train2017/000000232389.jpg,/content/Master/Binary_Masks/000000232389.png
/content/Master/train2017/000000232231.jpg,/content/Master/Binary_Masks/000000232231.png
/content/Master/train2017/000000554863.jpg,/content/Master/Binary_Masks/000000554863.png
/content/Master/train2017/000000501225.jpg,/content/Master/Binary_Masks/000000501225.png
/content/Master/train2017/000000435405.jpg,/content/Master/Binary_Masks/000000435405.png
/content/Master/train2017/000000444210.jpg,/content/Master/Binary_Masks/000000444210.png
/content/Master/train2017/000000341981.jpg,/content/Master/Binary_Masks/000000341981.png
/content/Master/train2017/000000303436.jpg,/content/Master/Binary_Masks/000000303436.png
/content/Master/train2017/000000420465.jpg,/content/Master/Binary_Masks/000000420465.png
/content/Master/train2017/000000447179.jpg,/content/Master/Binary_Masks/000000447179.png
/content/Master/train2017/000000449872.jpg,/content/Master/Binary_Masks/000000449872.png
/content/Master/train2017/000000168903.jpg,/content/Master/Binary_Masks/000000168903.png
/content/Master/train2017/000000480412.jpg,/content/Master/Binary_Masks/000000480412.png
/content/Master/train2017/000000360053.jpg,/content/Master/Binary_Masks/000000360053.png
/content/Master/train2017/000000552001.jpg,/content/Master/Binary_Masks/000000552001.png
/content/Master/train2017/000000253251.jpg,/content/Master/Binary_Masks/000000253251.png
/content/Master/train2017/000000104417.jpg,/content/Master/Binary_Masks/000000104417.png
/content/Master/train2017/000000309526.jpg,/content/Master/Binary_Masks/000000309526.png
